RBD;NOM_RBD;PACE;COD_COM_RBD
11027;ESCUELA HORNITOS;0;3103
11028;CENTRO DE DIAGNOSTICO PSICOPEDAGOGICO;0;3101
11029;ESCUELA PROFESOR LUIS GARRIDO PÁVEZ;0;3201
11030;ESCUELA ANDRÉS BELLO;0;3301
11031;ESCUELA SARA CRUZ ALVAYAY;0;3302
11032;ESCUELA CRISTIANA BÁSICA BETHEL;0;3301
11033;ESCUELA BÁSICA ANGELINA SALAS OLIVARES;0;3201
11034;LICEO JORGE ALESSANDRI RODRÍGUEZ;1;3103
11035;COLEGIO AMBROSIO O HIGGINS;0;3301
11036;ESCUELA JOSÉ JOAQUÍN VALLEJOS;0;3102
11038;LICEO GENERAL RAMÓN FREIRE;1;3303
11097;MICROCENTRO DE DIAGNOSTICO;0;4301
11098;CENTRO DE EST Y DES INTEGRAL DEL NINO;0;4101
11100;COLEGIO CONDORIACO;0;4101
11102;ESCUELA MANUEL MAGALLANES MOURE;0;4102
11103;COLEGIO LOS CARRERA;0;4102
11105;LICEO BICENTENARIO DE EXCELENCIA COLEGIO PARTICULAR MIGUEL DE CERVANTES;0;4102
11106;COLEGIO PARTICULAR SANTA MARIA;0;4301
11107;COLEGIO PART.SANTA TERESA DE JESUS;0;4301
11110;LICEO JORGE IRIBARREN CHARLIN DE HURTADO;0;4305
11111;LICEO ALBERTO GALLARDO LORCA;1;4304
11113;BASICA COMUN DELIA ANDRADE DE TELLO;0;4301
11114;COLEGIO NUEVO MUNDO;0;4101
11116;JARDIN INFANTIL LAS ABEJITAS;0;4101
11117;JARDIN INFANTIL EL SOLDADITO;0;4101
11120;JARDIN INFANTIL CARRUSEL;0;4102
11122;JARDIN INFANTIL DEL HOSPITAL DE COQUIMBO;0;4102
11124;JARDIN INFANTIL TIA PERLA;0;4102
11127;JARDIN INFANTIL TOÑITO;0;4301
11128;JARDIN INFANTIL CENTRO ABIERTO LIMARI;0;4301
11130;COLEGIO SAN IGNACIO DE LOYOLA;0;4201
11133;COLEGIO PARTICULAR SAN GABRIEL;0;4102
11136;COLEGIO SAN ALBERTO HURTADO CRUCHAGA;0;4301
11138;JARDIN INFANTIL PILLIN;0;4101
11139;LICEO FERNANDO BINVIGNAT MARIN;1;4102
11144;ESCUELA DIEGO DE ALMEYDA;0;4102
11145;COLEGIO PARTICULAR CALASANZ;0;4102
11147;COLEGIO MANANTIAL;0;4201
11148;ESCUELA BASICA LA PUNTILLA NORTE;0;4201
11151;JARDIN INFANTIL CASCANUECES;0;4301
11153;ESCUELA LA PARRITA;0;4202
11154;ESCUELA BASICA EL TOTORAL;0;4202
11155;LICEO JORGE ALESSANDRI RODRIGUEZ;1;4101
11156;CENTRO DE DETENCION PREVENTIVA;0;4201
11157;COLEGIO LIBERTADOR SIMON BOLIVAR;0;4101
11176;COLEGIO CHAMPAGNAT;0;5804
11177;COLEGIO PARROQUIAL SAN NICOLAS;0;5503
11178;CENTRO EDUCACIONAL CENINES;0;5101
11180;ESC. DE PARVULOS LA PEQUEÑA POLITA;0;5501
11182;JARDIN INFANTIL SKIPPY;0;5101
11185;JARDIN INFANTIL MICKEY MOUSE;0;5101
11186;ESCUELA PARTICULAR BAMBINO;0;5101
11187;COLEGIO ALEJANDRO GALAZ;0;5101
11188;JARDIN INFANTIL BURBUJAS;0;5101
11191;ESCUELA PEDRO NOLASCO MOLINA;0;5701
11194;ESCUELA HUINCA;0;5601
11196;CTRO.REC.ATENC.DIVERS.CRAD PAUL PERCY HARRIS;0;5402
11199;COLEGIO LUIS CRUZ MARTINEZ;0;5401
11200;ESCUELA PADRE ALBERTO HURTADO;0;5606
11201;BRITISH SCHOOL SAN ANTONIO;0;5601
11203;COLEGIO PARTICULAR CLAUDIO GAY;0;5301
11204;ESCUELA ESPECIAL SOR TERESA DE LOS ANDES;0;5301
11205;CENTRO EDUC.ESPECIAL ANN SULLIVAN;0;5107
11206;ESCUELA MUNICIPAL LAS PUERTAS;0;5402
11209;COLEGIO GALILEO GALILEI;0;5804
11210;ANEXO LICEO REPUBLICA DE EE.UU.;0;5705
11212;ESCUELA PARTICULAR SANTO DOMINGO SAVIO;0;5109
11214;COL.ALONSO DE ERCILLA PRAT;0;5701
11217;COLEGIO SAINT THOMAS;0;5101
11218;COLEGIO PART JUAN PABLO I;0;5101
11219;COLEGIO SAN JUAN DE DIOS;0;5101
11220;COLEGIO LUIS GALDAMEZ;0;5101
11221;JARDIN INFANTIL PILLIN HOSP  SALVADOR;0;5101
11223;COLEGIO ITALIANO;0;5802
11224;COLEGIO PARTICULAR BECARB;0;5502
11226;ESCUELA DE PARVULOS LAS ARDILLITAS;0;5506
11228;ESCUELA;0;5301
11230;COLEGIO DE ADULTOS PROFESOR MANUEL GUERRERO CEBALLOS;0;5501
11231;ESCUELA DE ADULTOS;0;5802
11232;ESCUELA DE ADULTOS SATELITE CASABLANCA;0;5102
11234;ESCUELA JOSÉ DOMINGO SAAVEDRA;0;5601
11235;COLEGIO PARTICULAR PUCALAN;0;5401
11237;COLEGIO ALEMAN DE SAN FELIPE;0;5704
11238;ESCUELA DE PARVULOS LOS ALMENDROS;0;5701
11240;ESCUELA SAN GABRIEL DE LA RIVERA;0;5502
11241;JOSEPH LISTER SCHOOL;0;5802
11242;COLEGIO EL COBRE DE LOS ANDES;0;6101
11243;COLEGIO SAINT JOHN;0;6101
11244;COLEGIO MUNDO INFANTIL;0;6101
11245;COL.EDUC. ESPECIAL DR. ALBERT SCHWEITZER;0;6116
11246;LICEO ELISA ESCOBEDO LA PAZ;0;6115
11248;ESC. ADRIANA ARANGUIZ CERDA;0;6117
11251;JARDIN INFANTIL DE LA DIVINA PROVIDENCI;0;6101
11255;JARDIN INFANTIL TIA CRISTI;0;6310
11256;COLEGIO PARTICULAR SUBV.DON BOSCO;0;6101
11257;ESCUELA MUNICIPAL DE COLHUE;0;6309
11258;ESCUELA LA VILLA;0;6203
11261;ESCUELA DIGNA CAMILO;0;6201
11263;CENTRO PARVULARIO DE CHIMBARONGO;0;6303
11265;COLEGIO ENA BELLEMANS MONTTI;0;6101
11267;ANEXO CHEPICA;0;6302
11268;INTERNADO MUNICIPAL;0;6310
11273;HOGAR MUNICIPAL;0;6201
11277;ESCUELA GABRIELA MISTRAL;0;6110
11279;ESCUELA ANGEL MARIA;0;6302
11283;ESCUELA CARDONAL PANILONCO;0;6201
11284;CENTRO DE EDUCACION DE ADULTOS;0;6101
11285;MAGISTER COLLEGE;0;6101
11286;LICEO HERIBERTO SOTO SOTO;0;6301
11287;LICEO BERTA ZAMORANO LIZANA;0;6104
11290;CASCANUECES;0;6301
11291;VILLA MARIA COLLEGE;0;6108
11316;JARDIN INFANTIL RABITO (CERRADO);0;7301
11317;JARDIN INFANTIL PULGARCITO;0;7101
11318;ESCUELA DIFERENCIAL SANTA ADRIANA;0;7404
11319;COLEGIO PART. SANTA ROSA (RECESO AÑO 2001);0;7308
11320;ESCUELA DELFINA ALBORNOZ DE GUTIERREZ;0;7102
11322;COLEGIO CAMBRIDGE SCHOOL CERRADA;0;7401
11323;ESCUELA REINO DE DINAMARCA;0;7304
11324;ANEXO LICEO A-10;0;7101
11325;ANEXO COLEGIO SAGRADOS CORAZONES;0;7406
11329;COLEGIO VALLE CENTRAL (CERRADO);0;7101
11330;ESCUELA DIFERENCIAL SAN CLEMENTE;0;7109
11332;ESCUELA SAN ALBERTO;0;7109
11333;ESCUELA OSVALDO HIRIART CORVALAN;0;7107
11334;ESCUELA HUAPI ALTO;0;7401
11335;ESC. VILLA BAVIERA CERRADA;0;7404
11336;COLEGIO PARTICULAR NOBEL SCHOOL;0;7404
11337;CENTRO DE EDUCACION INTEGRADA DE ADULTOS;0;7406
11338;ESCUELA DIFERENCIAL ESPERANZA;0;7304
11339;ESCUELA SAN ANTONIO;0;7101
11340;COLEGIO RAUQUEN;0;7301
11342;ESCUELA CARLOS TRUPP WANNER;0;7101
11343;COLEGIO NUEVA HOLANDA;0;7101
11344;INST. EDUC. DE ADULTOS JAVIERA CARRERA;0;7401
11346;ANEXO COLEGIO PIAGET CERRADO;0;7101
11347;ESCUELA DE PARVULOS SAN CLEMENTE;0;7109
11348;COLEGIO DE MARIA;0;7101
11349;INSTITUTO SAN JORGE;0;7101
11350;ESCUELA ESPECIAL BELLAVISTA;0;7308
11352;ESCUELA EL GUINDO;0;7308
11388;COLEGIO CREACIÓN;0;16101
11389;ESCUELA DIFERENCIAL EL PARQUE;0;8101
11390;L.VESP. MANUEL SANCHEZ BEGUIRISTAIN.;0;8101
11391;ISLA ANDALIEN;0;8101
11392;LICEO MANUEL BULNES;0;8103
11394;ESCUELA GABRIELA MISTRAL;0;8111
11395;ESCUELA BASICA LLOICURA;0;8111
11396;ESCUELA PARTICULAR MARIA LORETO;0;8104
11397;COLEGIO ADVENTISTA;0;8106
11398;ESCUELA MAULE;0;8102
11399;ESCUELA SAN ERNESTO;0;8204
11400;LICEO TRAPAQUEANTE;1;8207
11401;ESCUELA ESPECIAL CONSTITUCION;0;16101
11402;ESCUELA SAN CAMILO;0;16301
11403;ESCUELA EUSEBIO LILLO;0;16302
11404;ESCUELA SAN LUIS;0;16109
11405;ESCUELA FERNANDO BAQUEDANO;0;16109
11406;ESCUELA BÁSICA Y TECNOLÓGICA DIFERENCIAL LAURA VICUÑA;0;16102
11407;ESCUELA BASICA LOS OLIVOS;0;16206
11408;ESCUELA PARTICULAR SANTA PILAR;0;8301
11410;LICEO FRAY JUAN MATUD;0;8308
11411;PARVULARIO EL SOLDADITO;0;8304
11413;CAVER;0;8101
11414;ESCUELA MIGUEL DE CERVANTES;0;8103
11415;THE AUKLAND SCHOOL;0;8101
11416;COLEGIO NAHUELCURA;0;8101
11417;ESCUELA ADULTOS LAS AMERICAS;0;8110
11418;ESCUELA LOS QUIQUES;0;8109
11419;ESCUELA COLICO BAJO;0;8109
11420;COLEGIO METODISTA LAGUNILLAS;0;8102
11421;CORNELIO SAAVEDRA;0;8201
11422;ESC.BASICA MANTO BLANCO DE TRES MARIAS;0;8203
11423;SECTOR SUR;0;8201
11424;ESCUELA LOS HUAPES;0;8205
11425;ESCUELA CIFUENTES BAJO;0;8205
11427;MICRO CENTRO DE DIAGNOSTICO;0;16101
11428;MICRO CENTRO DE DIAGNOSTICO;0;8301
11429;COLEGIO ALIWEN;0;8301
11430;COLEGIO TERESIANO PADRE ENRIQUE;0;8306
11431;ESCUELA DIFERENCIAL MARIA MONTESSORI;0;8112
11433;ANEXA;0;8104
11450;SAN JOSE EL PERAL ANEXO;0;8301
11461;ESCUELA LOS CONFINES;0;9201
11462;ESCUELA COLONIA RAYEN-LAFQUEN;0;9120
11463;ESCUELA BASICA MADRE BERNARDA;0;9103
11464;ESCUELA EL LUCERO;0;9105
11465;COLEGIO LATINOAMERICANO;0;9101
11466;ESCUELA SANTA ISABEL;0;9116
11467;ESCUELA PARTICULAR VILCUN;0;9119
11469;ESC. BASICA QUINACO;0;9108
11471;ESCUELA PARTICULAR FOLILCO;0;9105
11472;ESCUELA ARAUCARIAS;0;9109
11473;ESCUELA PARTICULAR BASICA ILWEN;0;9106
11497;ESCUELA LOS ALPES;0;9119
11498;COMPLEJO EDUCACIONAL PRINCIPE DE GALES;0;9111
11501;COLEGIO RAKIDUAM;0;9120
11509;ESCUELA BASICA SAN SEBASTIAN DE MAQUEHUE;0;9112
11511;ESCUELA TROMEN MALLIN;0;9112
11518;ESCUELA PARTICULAR CAMPO LINDO;0;9112
11520;ESCUELA ESPECIAL AYELEN;0;9108
11522;ESCUELAS BASICA RENICO GRANDE;0;9207
11523;ESCUELA PARTICULAR AGUA TENDIDA;0;9208
11526;ESCUELA PARTICULAR HUALAPULLI;0;9120
11527;LICEO POLITECNICO METODISTA LA GRANJA;1;9111
11528;ESCUELA PARTICULAR SANTA ELENA;0;9111
11529;ESCUELA ESPECIAL LOS CANELOS;0;9201
11530;ESCUELA ESPEC.RETARDO MENTAL AMMILLAN;0;9114
11531;ESCUELA PARTICULAR JUNTA DE NANCAHUE;0;9210
11532;ESCUELA PARTICULAR LUIS ISRAEL;0;9112
11539;ESCUELA RURAL DOMINGO FAUSTINO SARMIENTO;0;10204
11540;ESCUELA PARTICULAR ALEPUE;0;14106
11542;ESCUELA PARTICULAR MELIQUINA;0;14106
11543;ESCUELA PARTICULAR TRIPAYANTE;0;14106
11544;ESCUELA PARTICULAR MISIONAL PELCHUQUIN;0;14106
11545;ESCUELA PARTICULAR MADRE DE DIOS;0;14106
11547;ESCUELA PARTICULAR NOLGUEHUE;0;14204
11548;ESCUELA CLAUDIO MATTE;0;10105
11549;JARDIN I   HOSPITAL BASE;0;10301
11551;J INF   PEQ CASA EN LA PRADERA;0;10301
11553;ESCUELA RURAL NALHUITAD;0;10203
11554;ESCUELA DE ADULTOS DE RIO BUENO;0;14204
11556;J INF   DIANA DE ROB;0;10301
11557;J INFANTIL  ESTACION NAVAL;0;10101
11558;J INFANTIL  PEQUEN O INF ANDARIN;0;10101
11559;ESCUELA CURSO SATELITES;0;10305
11560;CENT ABIERTO  MANUEL RODRIGUEZ;0;10101
11563;CENTRO ABIERTO LA COLINA;0;10101
11565;J INFANTIL   HOSPITAL BASE;0;10101
11573;ESCUELA PARTICULAR GENERAL CARRERA;0;10301
11574;ESCUELA PARTICULAR PLAYA ROSADA;0;14101
11575;ESCUELA PARTICULAR N. 293 LUCILA GODOY ALCAYAGA;0;10102
11576;ESCUELA PARTICULAR N.290 LOS RADALES;0;10105
11577;ESCUELA ESPECIAL TALLER LABORAL MATICES;0;10301
11578;ESCUELA PARTICULAR N.300 YUSTE;0;10202
11581;ESCUELA PARTICULAR LOS CIERVOS;0;14201
11582;ESCUELA PARTICULAR FOLLECO ALTO;0;14201
11584;ESCUELA DE PARVULOS N.287 LOS GRILLITOS;0;14202
11587;ESCUELA DE PARVULOS N.295 PAILLAQUITO;0;14107
11588;ESCUELA TRALAHUAPI;0;14108
11589;ESCUELA RURAL UNION CHISCAIHUE;0;14204
11590;ESCUELA RURAL SAN PEDRO;0;10205
11591;INSTITUTO TECNICO PROFESIONAL LLIFEN;1;14202
11592;ESCUELA PARTICULAR N.288 EL BUEN PASTOR;0;10101
11593;ESCUELA RURAL MARIA ENRIQUETA CHIGUAY CAIPILLAN;0;10208
11594;COLEGIO ANTILLANCA;0;10301
11595;ESCULA RURAL QUIMAN;0;14202
11602;JARDIN INFANTIL HANSEL Y GRETEL;0;14101
11604;J INF    LOS PICAPIEDRAS;0;10301
11606;ESCUELA ANEXA ESC. E N 35;0;11101
11608;LICEO TECNICO PROFESIONAL JUAN PABLO II;0;11101
11609;ESCUELA MUNICIPAL MELIMOYU;0;11202
11612;ESCUELA BASICA RIBERA SUR;0;11201
11673;ESCUELA BASICA CALEDONIA;0;8305
11674;ESCUELA PARTICULAR CANICU;0;8314
11675;ESCUELA ESPECIAL DE LENGUAJE CAMPANELLA;0;8108
11676;ESCUELA BASICA LA HUERTA;0;8109
11677;ESCUELA ANDRES ALCAZAR;0;8304
11678;LICEO ADVENTISTA;0;12101
11680;COLEGIO CHARLES DARWIN;0;12101
11681;COLEGIO MIGUEL DE CERVANTES;0;12101
11682;CEN DE CAP LAB LOS RETAMILLOS;0;12101
11685;SOCIEDAD EDUCACIONAL  LA ARAUCANA;0;12101
11686;ESCUELA HEROES DE LA CONCEPCION;0;12402
11687;ESCUELA REPUBLICA ARGENTINA;0;12101
11688;18 DE SEPTIEMBRE;0;12101
11704;ESCUELA PUERTA DE LA CORDILLERA;0;16106
11705;COLEGIO LOS EDUCADORES;0;8108
11706;LICEO PARTICULAR LOS ANDES;0;8108
11707;COLEGIO PARTICULAR NIÑO JESÚS;0;8106
11708;COLEGIO PARQUE CENTRAL;0;8112
11709;COLEGIO ALERCE;0;8101
11710;JARDIN INFANTIL EMANUEL;0;8102
11711;ESCUELA LUIS MARTÍNEZ GONZÁLEZ;0;8312
11712;ESCUELA PARTICULAR GASPAR CABRALES;0;8206
11713;DIFERENCIAL AMANDA LABARCA;0;8304
11714;ESCUELA CHACUIVI;0;8207
11715;COLEGIO PARTICULAR ALBERTO BLEST GANA;0;8108
11716;COLEGIO MARÍA INMACULADA DE LOS ÁNGELES;0;8301
11718;ESCUELA PARTICULAR JUAN PABLO SEGUNDO;0;8301
11719;ESCUELA PARTICULAR BIOBÍO DE LOS ÁNGELES;0;8301
11737;COLEGIO PARTICULAR SANTA ISABEL;0;8301
11738;ESCUELA PARTICULAR MALLA-MALLA;0;8311
11739;ESCUELA PART.TRAPA TRAPA BUTALELBUM;0;8314
11740;ESCUELA BASICA SAN EDUARDO;0;16107
11741;COLEGIO SAN ANDRÉS;0;8101
11742;ESCUELA EL DESIERTO;0;8207
11743;COLEGIO BASICO LOS LOBOS;0;8110
11744;ESCUELA CHILLAN VIEJO;0;16103
11745;COLEGIO DIFERENCIAL SANTO DOMINGO;0;8103
11746;ESCUELA PARTICULAR LOS CONFINES;0;8205
11749;ESCUELA COLOMAVIDA;0;16301
11755;COLEGIO DE ADULTOS INSTITUTO LUISA CARDIJIN;0;13101
11758;ESCUELA BASICA PARTICULAR SUMMERHILL;0;13108
11759;ESCUELA ESPECIAL AMERICA DEL SUR;0;13102
11760;COLEGIO METODISTA;0;13101
11761;ESCUELA PARTICULAR SAN FELIPE NERI;0;13127
11762;ESCUELA ESPECIAL PARTICULAR LA ROSA AZUL;0;13101
11763;ESCUELA BASICA DIVINA MISTRAL;0;13127
11766;COLEGIO INSTITUTO ARTÍSTICO DE ESTUDIOS SECUNDARIOS DE LA UNIVERSIDAD DE CHILE;0;13101
11767;COLEGIO LORD COCHRANE;0;13101
11768;ESCUELA ESPECIAL PART RAYITO DE LUZ;0;13104
11770;COLEGIO DE ADULTOS YANQUIRAY;0;13101
11772;COLEGIO FAYOL ENGLISH SCHOOL;0;13123
11773;COLEGIO BARRET BROWNING SCHOOL;0;13123
11775;ESCUELA BASICA JOHN DEWEY COLLEGE;0;13123
11776;COLEGIO THE MAYFLOWER SCHOOL;0;13115
11778;COLEGIO EL BOSQUE DE SUECIA;0;13120
11783;ESCUELA BASICA N°1238 GIORDANO BRUNO;0;13122
11786;ESCUELA BASICA PETER BOROUGH SCHOOL;0;13113
11788;ESCUELA ESPECIAL PARTICULAR LO HERMIDA;0;13122
11789;ESCUELA BASICA PART.BROTHERS SCHOOL;0;13110
11791;ESC ESPECIAL NUESTRA SENORA DE LOURDES;0;13110
11792;LICEO PARTIC.ALBERTO MAGNO LA FLORIDA;0;13110
11793;ESC BASICA PARTICULAR SAN VALENTIN;0;13110
11794;ESCUELA ESPECIAL PARTICULAR VARESCA;0;13110
11795;COLEGIO SAN CARLOS DE LA FLORIDA;0;13110
11797;ESC PARTICULAR MANUEL VICUNA LARRAIN;0;13110
11800;ESCUELA ESPECIAL PARTICULAR LAS ROSAS;0;13112
11802;ESCUELA ESPECIAL JEAN PIAGET LA GRANJA;0;13111
11804;ESCUELA ESPECIAL NUEVA ALBORADA;0;13112
11805;COLEGIO POLIVALENTE INGLES;0;13112
11806;ESCUELA BASICA PARTICULAR ARMI;0;13131
11807;ESCUELA PARTICULAR PUMANQUE;0;13131
11808;ESCUELA PARTICULAR SEGUNDO MAURO ORTIZ;0;13109
11809;ESC.PAR.MAURICE AND NATALY SCHOOL;0;13131
11811;LICEO SANTA MARIA EUFRASIA;0;13129
11812;COLEGIO TOMAS MORO;0;13130
11813;ESCUELA PARTICULAR ALVAREZ DE TOLEDO;0;13130
11814;COLEGIO PESTALOZZI;0;13129
11816;ESCUELA ESPECIAL PARTICULAR SAN CLEMENTE;0;13130
11817;ESCUELA DE PARVULOS DEUTSCHLAND;0;13108
11818;COMPLEJO EDUC.PARTICULAR DE LAS ACACIAS;0;13105
11822;COLEGIO CRISTO REDENTOR;0;13109
11825;ESCUELA DE PARVULOS NUEVA CALIFORNIA;0;13106
11827;ESC.BAS.PARTICULAR KRONBERG COLLEGE;0;13119
11828;ESCUELA ESPECIAL PARTICULAR SOR TERESA;0;13102
11830;ESCUELA BASICA  1287 SAN MARCOS APOSTOL;0;13119
11831;LICEO INDUSTRIAL BENJAMIN FRANKLIN;1;13126
11833;LICEO COMERCIAL ALFA Y OMEGA;0;13126
11835;ESCUELA PARTICULAR ROYAL SCHOOL;0;13117
11836;ESCUELA ESPECIAL PARTICULAR NUEVA SENDA;0;13128
11837;ESCUELA SAINT MARY SCHOOL;0;13301
11838;ESCUELA PART. STA. CLARISA DE COLINA;0;13301
11839;LICEO ROSA TOCORNAL;0;13201
11843;MASTER COLLEGE;0;13401
11845;ESCUELA PARTICULAR BELGICA;0;13401
11848;ESCUELA PARTICULAR SAN EUGENIO;0;13402
11850;LICEO MUNICIPAL MARIA PINTO (ANEXO);0;13504
11851;COLEGIO JOSE MANUEL BALMACEDA;0;13605
11853;ESCUELA BAS. PARTICULAR MILLARAY;0;13605
11854;ESCUELA BASICA PARTICULAR BRASILIA;0;13604
11855;COLEGIO ALVARO COVARRUBIAS ARLEGUI;0;13108
11856;ESCUELA DE PARVULOS NTRA SENORA DE GUADALUPE;0;13127
11858;ESCUELA DE PARVULOS SAINT MARIE;0;13110
11860;ESCUELA DE PARVULOS TIA LUCY;0;13130
11862;ESCUELA DE PARVULOS TRIBILIN;0;13106
11864;ESC DE PAR INSTITUCION SWEET LAUTARO (C.I.I.);0;13106
11865;ESCUELA DE PARVULOS CONEJIN;0;13105
11867;COLEGIO UNIVERSAL SAN FRANCISCO;0;13601
11869;CENTRO EDUC. PARTICULAR SAN LUIS;0;13130
11870;ESC.BAS. PART. COLEGIO HAYDN DE SAN JOAQUIN;0;13129
11871;COLEGIO PEDRO DE VALDIVIA;0;13123
11878;ESCUELA ESPECIAL ARNOLD GESELL;0;13201
11879;CENTRO EDUC. LINCOLN COLLEGE ANEX.4;0;13109
11881;CENTRO EDUC. LINCOLN COLLEGE ANEXO 1;0;13109
11882;CENTRO EDUC. LINCOLN COLLEGE ANEX.3;0;13109
11883;LICEO MUNICIPAL POLIVALENTE MARIA PINTO;1;13504
11885;COLEGIO POLITEC. AVENIDA INDEPENDENCIA;0;13108
11886;ESCUELA BASICA EL CARMELO;0;13503
11887;LUCILA DEL MONTE GRANDE;0;13127
11890;ESCUELA DE PARVULOS ANDREITA CELIS;0;13108
11892;COLEGIO NUNOA;0;13120
11893;LICEO PARTICULAR INSUME;0;13120
11897;ESCUELA BASICA HORBY 1;0;13110
11898;LICEO MANUEL BULNES DE LA FLORIDA;0;13110
11899;ESCUELA BASICA  LAS RAICES;0;13110
11901;ESC.ESP.SAN MIGUEL DE LA NVA EXTREMADURA;0;13112
11902;ESCUELA PART.SAN FRANCISCO DE MAPUHUE;0;13112
11903;ESCUELA PARTICULAR SAN MARCELO NUM 2;0;13112
11905;ESC. BASICA PART.CENTRO EDUC.AMANECER;0;13130
11906;ESCUELA BAS. LOS CARRERA;0;13130
11909;ESCUELA PARTICULAR N°333 EL ANGEL;0;13129
11910;LICEO ELENA REQUENA;0;13116
11912;INSTITUTO POLIVALENTE SAN MIGUEL;0;13130
11914;ESCUELA BASICA Nº128 SAN RAMON;0;13109
11915;ESCUELA DE PARVULOS N° 242 LOS CHIQUITITOS;0;13116
11918;FROILAN YAÑEZ DE LA BARRA;0;13109
11920;ESCUELA ESPECIAL CEDIF;0;13106
11921;COLEGIO INFOCAP;0;13129
11922;ESCUELA PARTICULAR EL ABRAZO DE MAIPU;0;13119
11923;INSTITUTO COMERCIAL SAN PABLO;0;13124
11924;ESCUELA ESPECIAL LORENZO EITING;0;13126
11925;COLEGIO POLIVALENTE BRITANIA RENCA;0;13128
11926;ESCUELA BASICA PARTICULAR ROQUER;0;13128
11928;ESCUELA ANTILLANCA;0;13201
11929;ESCUELA DE PARVULOS N°61 LAS VERTIENTES;0;13203
11931;CENTRO EDUC.PART.ORDEN DE SAN JORGE;0;13401
11932;ESCUELA ESPECIAL JULIO BERNALDO QUIROS;0;13404
11934;ESCUELA BASICA PARTICULAR  GACITUA;0;13603
11936;COLEGIO JACQUES COUSTEAU;0;13119
11942;COLEGIO ABERSAN;0;13301
11943;ESCUELA PARTIC DE PARVULOS LOS PITUFOS;0;13104
11945;ESCUELA DE PARVULOS PITUFINA;0;13104
11946;COLEGIO AMERICO VESPUCIO;0;13122
11947;COLEGIO SHIRAYURI;0;13110
11948;COLEGIO SAN LORENZO;0;13110
11949;COLEGIO CRISOL;0;13110
11950;COLEGIO MONTEVERDE;0;13122
11951;ESCUELA DE PARVULOS EL PRINCIPITO;0;13110
11952;ESCUELA BELEN O¦HIGGINS;0;13110
11953;ESCUELA DE PARVULOS EL MOLINITO DE STA AMALIA;0;13110
11956;ESCUELA BASICA  N°1226 PEPITA;0;13110
11959;ESCUELA DE PARVULOS N° 1300 ALVARO COVARRUBIAS A.;0;13108
11960;ESCUELA BASICA MARIA AUXILIADORA;0;13101
11962;COLEGIO  PEDRO DE VALDIVIA-AGUSTINAS;0;13101
11965;CENTRO EDUCACIONAL SAN LORENZO;0;13127
11966;COLEGIO PUCARA DE LOS ANDES;0;13114
11967;COLEGIO NORWICH COLLEGE;0;13114
11968;COLEGIO CUMBRES;0;13114
11971;COLEGIO SANTO DOMINGO_PADRES DOMINICOS;0;13113
11977;SAINT CHRISTIAN COLLEGE;0;13111
11978;ESCUELA DE PARVULOS BELEN LA BANDERA;0;13131
11979;COLEGIO MIGUEL ANGEL;0;13112
11980;ESCUELA ESPECIAL PARTICULAR CECLA;0;13109
11985;ESCUELA BAS. DE ADULTOS AGUSTIN CALDERON ROJA;0;13402
11987;COMPLEJO EDUCACIONAL AMERICANO;0;13101
11988;COLEGIO CLERC;0;13114
11991;COLEGIO ALCALA;0;13120
11993;ESCUELA BASICA JUAN PABLO DUARTE;0;13123
11994;LICEO POLIVALENTE BAHIA DARWIN;0;13111
11997;ESCUELA JOSE IBAÑEZ;0;13109
11998;ESCUELA BASICA PARTICULAR HUEÑECITO;0;13112
12001;COLEGIO PARTICULAR EVANGÉLICO BETANIA;0;16101
12002;ESCUELA PARTICULAR TOQUI CAUPOLICAN;0;8203
12003;CENTRO DE EDUCACION DE ADULTOS DE FUNDAC;0;8101
12004;LICEO POLITECNICO CURANILAHUE;0;8205
12005;COLEGIO DON ORIONE;0;8301
12006;LICEO AGRICOLA SAN CARLOS;1;16301
12008;ESCUELA PARTICULAR AMERICO VESPUCIO;0;8102
12010;NATAN;0;8109
12011;ESCUELA DE LENGUAJE ANTU;0;8203
12013;JARDIN INFANTIL TIRITA DE PAPEL;0;8101
12014;ESCUELA DE PARVULOS Y ESC.ESP.LENG.DIVINO MAESTRO;0;16101
12015;COLEGIO CONCEPCION;0;8301
12018;ESCUELA EL RODEO;0;16106
12019;COLEGIO PARTICULAR PEQUENOS AMIGOS;0;8107
12020;ESCUELA BASICA ENRIQUE ZANARTU PRIETO;0;8303
12021;ESC. PART. VICENTE HUIDOBRO;0;8201
12022;ESCUELA BASICA CHACAYAL SUR;0;8301
12023;COLEGIO BASICO SAN VICENTE;0;8110
12024;THE WESSEX SCHOOL;0;8101
12025;COLEGIO ITAHUE DE CHIGUAYANTE;0;8103
12027;COLEGIO BICENTENARIO DE EXCELENCIA EL ÁRBOL DE LA VIDA;0;16301
12028;JERONIMO TRETTEL;0;8203
12029;INACAP;0;8110
12030;CORPORACION NACIONAL LA ARAUCANA;0;8101
12031;COLEGIO SAN DIEGO DE ALCALÁ;0;8312
12032;COLEGIO CHOLGUAN;0;16109
12033;LICEO INDUSTRIAL METODISTA DE CORONEL;0;8102
12034;MAMPAWEL;0;16301
12035;JARDIN INFANTIL BARQUITO DE PAPEL;0;8110
12036;COLEGIO PINARES;0;8103
12037;LICEO POLIVALENTE HERMANAS MAESTRAS DE LA SANTA CRUZ;1;8304
